"start_node","end_node","weight","start_node_degree","end_node_degree"
"chr17:27873032","chr17:27873497",3,3,2
"chr17:27873032","chr17:27873555",1,3,1
"chr17:27874734","chr17:27879666",1,5,1
"chr17:27874734","chr17:27920705",1,5,2
"chr17:27874734","chr17:27920740",1,5,2
"chr17:27904400","chr17:27920799",3,2,2
"chr17:27920916","chr17:27921503",1,2,1
"chr17:27920916","chr17:27921673",26,2,1
"chr17:27921831","chr17:27923818",32,2,2
"chr17:27926321","chr17:27926853",52,2,1
"chr17:27926321","chr17:27929826",2,2,1
"chr17:27927009","chr17:27927399",1,2,6
"chr17:27972970","chr17:27986884",98,4,1
"chr17:27972970","chr17:27987109",15,4,1
"chr17:27972970","chr17:28005044",11,4,3
"chr17:28005243","chr17:28012882",20,3,1
"chr17:28005243","chr17:28039150",1,3,3
"chr17:28127218","chr17:28127668",1,4,1
"chr17:28127218","chr17:28127743",9,4,1
"chr17:28127218","chr17:28127754",2,4,1
"chr17:28127218","chr17:28128185",1,4,1
"chr17:28204337","chr17:28205225",1,1,1
"chr17:28422225","chr17:28423428",3,1,1
"chr17:28456070","chr17:28505234",2,1,1
"chr17:28516116","chr17:28517384",1,2,1
"chr17:28516116","chr17:28534652",2,2,1
"chr17:28536586","chr17:28537035",1,1,1
"chr17:28537382","chr17:28539763",2,1,1
"chr17:28539831","chr17:28545125",6,2,4
"chr17:28541746","chr17:28542544",7,4,1
"chr17:28541746","chr17:28545067",1,4,1
"chr17:28541746","chr17:28545125",1,4,4
"chr17:28547593","chr17:28547784",67,2,1
"chr17:28547593","chr17:28547787",2,2,1
"chr17:28548497","chr17:28549545",3,1,1
"chr17:28692101","chr17:28707145",1,4,1
"chr17:28692101","chr17:28730374",1,4,4
"chr17:28692101","chr17:28907193",1,4,1
"chr17:28692105","chr17:28723643",1,4,1
"chr17:28692105","chr17:28730374",1,4,4
"chr17:28692105","chr17:28735054",1,4,1
"chr17:28799142","chr17:28801953",22,2,1
"chr17:28799142","chr17:28801955",1,2,1
"chr17:28821828","chr17:28822411",566,5,1
"chr17:28821828","chr17:28825280",1,5,3
"chr17:28821828","chr17:28840950",1,5,3
"chr17:28910830","chr17:28912761",1,2,1
"chr17:28910830","chr17:28932747",1,2,1
"chr17:28947950","chr17:28955984",2,1,1
"chr17:29219116","chr17:29219797",1,4,1
"chr17:29219116","chr17:29226381",1,4,1
"chr17:29219116","chr17:29226684",40,4,3
"chr17:29257599","chr17:29258427",1,1,1
"chr17:29259788","chr17:29260180",49,1,1
"chr17:29395178","chr17:29395459",27,3,1
"chr17:29395178","chr17:29402896",247,3,3
"chr17:29403002","chr17:29407266",406,1,1
"chr17:29421543","chr17:29423662",1,2,2
"chr17:29487977","chr17:29496830",19,3,1
"chr17:29487977","chr17:29501033",3,3,3
"chr17:29501242","chr17:29501651",2,1,1
"chr17:29517740","chr17:29520329",1071,2,2
"chr17:29552980","chr17:29555140",5,1,1
"chr17:29559872","chr17:29561796",16,1,1
"chr17:29561882","chr17:29566094",4,2,1
"chr17:29561882","chr17:29566440",6,2,1
"chr17:29847997","chr17:29850644",2,1,1
"chr17:29923444","chr17:29924244",781,4,4
"chr17:29923444","chr17:29924462",19,4,4
"chr17:29924558","chr17:29935907",129,2,4
"chr17:29932131","chr17:29932724",1,3,1
"chr17:29932131","chr17:29935907",11,3,4
"chr17:29956072","chr17:30000400",1,1,1
"chr17:30204418","chr17:30206787",1,2,1
"chr17:30204418","chr17:30209650",1,2,1
"chr17:30224283","chr17:30279783",3,3,1
"chr17:30224283","chr17:30354296",3,3,3
"chr17:30354480","chr17:30411536",1,2,3
"chr17:31633146","chr17:31634253",2,1,1
"chr17:31690829","chr17:31692131",10,2,3
"chr17:31692254","chr17:31694898",121,2,1
"chr17:31692254","chr17:31694901",33,2,1
"chr17:31740667","chr17:31745775",1,4,1
"chr17:31740667","chr17:31745780",1,4,1
"chr17:31740667","chr17:31750083",11945,4,8
"chr17:31866330","chr17:31866976",2863,3,1
"chr17:31866330","chr17:31867156",1,3,3
"chr17:31867869","chr17:31870619",2,2,1
"chr17:31867869","chr17:31871475",2,2,1
"chr17:32271802","chr17:32272830",41,1,1
"chr17:32332985","chr17:32341905",1,3,1
"chr17:32332985","chr17:32351878",3,3,6
"chr17:32433815","chr17:32439134",593,1,1
"chr17:32441140","chr17:32443057",1,2,1
"chr17:32441140","chr17:32443060",4,2,1
"chr17:32448710","chr17:32461219",1,5,1
"chr17:32448710","chr17:32472014",7,5,3
"chr17:32448710","chr17:32503491",7,5,4
"chr17:32472175","chr17:32485345",1,5,1
"chr17:32472175","chr17:32502832",1,5,1
"chr17:32472175","chr17:32503036",1,5,1
"chr17:32472175","chr17:32503491",6,5,4
"chr17:32480412","chr17:32482469",1,3,2
"chr17:32480412","chr17:32505136",1,3,1
"chr17:32531348","chr17:32532078",2,3,1
"chr17:32531348","chr17:32533084",13,3,2
"chr17:32555178","chr17:32555258",92,3,1
"chr17:32555178","chr17:32564297",1,3,2
"chr17:32555373","chr17:32557272",1,1,1
"chr17:32555713","chr17:32557244",1,3,1
"chr17:32555713","chr17:32557430",1,3,2
"chr17:32606792","chr17:32607577",1,3,1
"chr17:32606792","chr17:32608233",1,3,2
"chr17:32948736","chr17:32989935",1,2,1
"chr17:32948736","chr17:32993414",1,2,1
"chr17:32996502","chr17:33006839",1,2,1
"chr17:32996502","chr17:33007111",3,2,1
"chr17:33017848","chr17:33019360",1,2,1
"chr17:33017848","chr17:33019785",5,2,1
"chr17:33212233","chr17:33215248",1,4,3
"chr17:33212233","chr17:33220597",12,4,4
"chr17:33215391","chr17:33220544",1,3,1
"chr17:33215391","chr17:33220597",3,3,4
"chr17:33401868","chr17:33421924",1,2,1
"chr17:33401868","chr17:33448946",1,2,1
"chr17:33521491","chr17:33522952",2,2,1
"chr17:33521491","chr17:33522967",25,2,1
"chr17:33555823","chr17:33557074",3,3,1
"chr17:33555823","chr17:33577707",2,3,3
"chr17:33605786","chr17:33613213",2,2,1
"chr17:33605786","chr17:33613461",3,2,1
"chr17:33848191","chr17:33848770",1,2,2
"chr17:33849656","chr17:33850102",3,2,1
"chr17:33849656","chr17:33850395",1,2,1
"chr17:33911128","chr17:33915010",6,2,3
"chr17:33979562","chr17:33980510",1,3,1
"chr17:33979562","chr17:33980515",50,3,2
"chr17:34029540","chr17:34035159",10,2,1
"chr17:34029540","chr17:34041292",1,2,1
"chr17:34041350","chr17:34041648",184,3,5
"chr17:34041350","chr17:34041654",1,3,1
"chr17:34042091","chr17:34042166",3284,4,3
"chr17:34042091","chr17:34042170",1249,4,1
"chr17:34042091","chr17:34042191",5,4,1
"chr17:34042305","chr17:34042723",1,2,1
"chr17:34042305","chr17:34043272",47,2,1
"chr17:34043655","chr17:34044574",74,4,5
"chr17:34043655","chr17:34048640",31,4,8
"chr17:34043699","chr17:34044574",1,4,5
"chr17:34043699","chr17:34048640",1,4,8
"chr17:34044625","chr17:34048640",518,4,8
"chr17:34044625","chr17:34057072",8,4,5
"chr17:34048791","chr17:34057072",15461,3,5
"chr17:34048791","chr17:34057086",1,3,1
"chr17:34062266","chr17:34064989",1,2,1
"chr17:34062266","chr17:34078854",1,2,1
"chr17:34127561","chr17:34127717",7,3,1
"chr17:34127561","chr17:34127762",1,3,1
"chr17:34127561","chr17:34128154",40,3,1
"chr17:34129646","chr17:34129722",1,2,1
"chr17:34129646","chr17:34130211",1,2,1
"chr17:34132701","chr17:34132816",1,1,1
"chr17:34141881","chr17:34148106",5,3,2
"chr17:34141881","chr17:34149694",1,3,1
"chr17:34145492","chr17:34145600",1,1,1
"chr17:34158793","chr17:34158997",81,2,1
"chr17:34158793","chr17:34159025",1,2,1
"chr17:34171287","chr17:34171376",26763,4,3
"chr17:34171287","chr17:34174051",2,4,4
"chr17:34171566","chr17:34174051",7,2,4
"chr17:34200369","chr17:34382795",2,1,1
"chr17:34245200","chr17:34245369",432,3,1
"chr17:34245200","chr17:34245824",11,3,5
"chr17:34245445","chr17:34245636",116,4,2
"chr17:34245445","chr17:34245824",6,4,5
"chr17:34245910","chr17:34245989",3,2,2
"chr17:34249709","chr17:34249797",3,2,1
"chr17:34249709","chr17:34250521",2,2,1
"chr17:34335310","chr17:34335571",1,3,1
"chr17:34335310","chr17:34335881",3,3,2
"chr17:34338875","chr17:34341135",1,1,1
"chr17:34342083","chr17:34342311",2,3,1
"chr17:34342083","chr17:34347377",1,3,4
"chr17:34347255","chr17:34347904",10,4,4
"chr17:34347255","chr17:34348095",56,4,4
"chr17:34347576","chr17:34347904",9,4,4
"chr17:34347576","chr17:34348095",2,4,4
"chr17:34357156","chr17:34357380",19,3,1
"chr17:34357156","chr17:34357790",4,3,3
"chr17:34667797","chr17:34668068",1,1,1
"chr17:34671489","chr17:34678836",2,2,1
"chr17:34671489","chr17:34679021",1,2,1
"chr17:34679094","chr17:34679167",47,2,1
"chr17:34679094","chr17:34679170",1,2,1
"chr17:34768486","chr17:34802101",1,1,1
"chr17:34808949","chr17:34810274",3,3,1
"chr17:34808949","chr17:34811264",1,3,3
"chr17:34829619","chr17:34829845",10,3,1
"chr17:34829619","chr17:34830578",1,3,3
"chr17:34832556","chr17:34832750",4,1,1
"chr17:34848679","chr17:34849606",8,2,2
"chr17:34850146","chr17:34850743",5,2,1
"chr17:34850146","chr17:34850806",1,2,1
"chr17:34851394","chr17:34851838",2,2,1
"chr17:34851394","chr17:34853665",1,2,1
"chr17:34872270","chr17:34872475",1,1,1
"chr17:35043301","chr17:35043726",23,2,3
"chr17:35043825","chr17:35050973",1,4,1
"chr17:35043825","chr17:35050988",8,4,1
"chr17:35043825","chr17:35055405",1,4,3
"chr17:35057660","chr17:35057762",1,2,1
"chr17:35057660","chr17:35057788",81,2,1
"chr17:35073110","chr17:35073196",10,2,1
"chr17:35073110","chr17:35073202",1,2,1
"chr17:35073342","chr17:35073420",47,2,1
"chr17:35073342","chr17:35073445",1,2,1
"chr17:35112677","chr17:35113870",1,3,1
"chr17:35112677","chr17:35114382",12,3,4
"chr17:35154889","chr17:35170860",1,2,6
"chr17:35169452","chr17:35169673",766,3,1
"chr17:35169452","chr17:35170860",65,3,6
"chr17:35170902","chr17:35171111",10,1,1
"chr17:35225319","chr17:35226662",1,1,1
"chr17:35225453","chr17:35229188",1,1,1
"chr17:35263415","chr17:35264905",1,4,2
"chr17:35263415","chr17:35265675",1,4,3
"chr17:35280101","chr17:35280451",11,1,1
"chr17:35280602","chr17:35280766",648,3,3
"chr17:35280602","chr17:35280775",1,3,1
"chr17:35321199","chr17:35321273",8,4,1
"chr17:35321199","chr17:35321286",1,4,1
"chr17:35321199","chr17:35321450",1,4,4
"chr17:35321373","chr17:35321450",65,4,4
"chr17:35321373","chr17:35321645",1,4,3
"chr17:35335402","chr17:35336671",2412,3,1
"chr17:35335402","chr17:35339420",1,3,3
"chr17:35339504","chr17:35340000",1,2,1
"chr17:35339504","chr17:35340097",4,2,1
"chr17:35340775","chr17:35342028",15,2,6
"chr17:35357759","chr17:35357998",4,1,1
"chr17:35361816","chr17:35361898",1,2,1
"chr17:35361816","chr17:35361901",1,2,1
"chr17:35365146","chr17:35365221",62,4,1
"chr17:35365146","chr17:35365242",1,4,1
"chr17:35365146","chr17:35366116",1,4,5
"chr17:35365330","chr17:35365732",167,3,1
"chr17:35365330","chr17:35366116",136,3,5
"chr17:35390170","chr17:35390389",91,3,1
"chr17:35390170","chr17:35390738",3,3,2
"chr17:35392252","chr17:35405921",1,2,3
"chr17:35404287","chr17:35405525",1,3,1
"chr17:35404287","chr17:35405560",37,3,2
"chr17:35472331","chr17:35472448",1706,2,1
"chr17:35472331","chr17:35472456",1,2,1
"chr17:35806208","chr17:35839311",1,2,1
"chr17:35806208","chr17:35938030",3,2,1
"chr17:35835507","chr17:35841727",1,1,1
"chr17:36200493","chr17:36201806",4,3,1
"chr17:36200493","chr17:36203310",1,3,3
"chr17:36206965","chr17:36207151",2,4,1
"chr17:36206965","chr17:36207871",1,4,2
"chr17:36206965","chr17:36208082",2,4,1
"chr17:36208808","chr17:36209148",3,3,1
"chr17:36208808","chr17:36209279",3,3,2
"chr17:36274129","chr17:36274212",480,1,1
"chr17:36276016","chr17:36280218",1,3,1
"chr17:36276016","chr17:36280537",25,3,3
"chr17:36280898","chr17:36283205",1,2,1
"chr17:36280898","chr17:36283327",4,2,1
"chr17:36289336","chr17:36289602",3,1,1
"chr17:36291140","chr17:36291508",5,2,1
"chr17:36291140","chr17:36299512",1,2,1
"chr17:36305453","chr17:36317958",2,4,1
"chr17:36305453","chr17:36318291",14,4,1
"chr17:36305453","chr17:36348324",1,4,2
"chr17:36566691","chr17:36566825",21,2,1
"chr17:36566691","chr17:36566835",2753,2,1
"chr17:36566962","chr17:36568304",4,5,1
"chr17:36566962","chr17:36568333",1516,5,3
"chr17:36566962","chr17:36568674",8,5,5
"chr17:36568417","chr17:36568497",214,4,3
"chr17:36568417","chr17:36568674",29,4,5
"chr17:36625685","chr17:36628321",125,1,1
"chr17:37148157","chr17:37148356",7,2,1
"chr17:37148157","chr17:37148388",4,2,1
"chr17:37167914","chr17:37168291",9,1,1
"chr17:37260447","chr17:37260768",4451,3,1
"chr17:37260447","chr17:37262314",1,3,3
"chr17:37265445","chr17:37266965",1,5,1
"chr17:37265445","chr17:37268457",2331,5,3
"chr17:37265445","chr17:37268723",1,5,4
"chr17:37268568","chr17:37268723",429,4,4
"chr17:37268568","chr17:37269040",1,4,3
"chr17:37375630","chr17:37378105",6,3,1
"chr17:37375630","chr17:37380003",2,3,3
"chr17:43156371","chr17:43163258",22,3,1
"chr17:43156371","chr17:43187203",2,3,3
"chr17:43396456","chr17:43398633",3,2,1
"chr17:43396456","chr17:43403820",1,2,1
"chr17:43975157","chr17:43977790",6,2,4
"chr17:43977064","chr17:43977567",1,4,2
"chr17:43977064","chr17:43977790",1,4,4
"chr17:44264429","chr17:44267736",2,3,1
"chr17:44264429","chr17:44328657",3,3,2
"chr17:45045944","chr17:45048226",5,2,5
"chr17:45047251","chr17:45048226",78,4,5
"chr17:45047251","chr17:45097496",2,4,3
"chr17:45305295","chr17:45430029",1,2,8
"chr17:45314117","chr17:45430029",2,2,8
"chr17:45352274","chr17:45359168",53,5,3
"chr17:45352274","chr17:45359170",1,5,1
"chr17:45352274","chr17:45430029",6,5,8
"chr17:45359280","chr17:45430010",3,3,1
"chr17:45359280","chr17:45430029",92,3,8
"chr17:45760477","chr17:45763603",4,1,1
"chr17:45772237","chr17:45775352",2,2,1
"chr17:45772237","chr17:45786126",1,2,1
"chr17:45876006","chr17:45876125",6,3,1
"chr17:45876006","chr17:45876589",10,3,1
"chr17:45876006","chr17:45877234",3,3,1
"chr17:45878874","chr17:45879344",1,2,1
"chr17:45878874","chr17:45880176",1,2,1
"chr17:45882838","chr17:45883359",1,2,1
"chr17:45882838","chr17:45884092",16,2,1
"chr17:45988943","chr17:45990162",5,3,1
"chr17:45988943","chr17:45990457",1,3,3
"chr17:46044049","chr17:46044511",1,1,1
"chr17:46079465","chr17:46085790",10,4,12
"chr17:46079465","chr17:46085888",1,4,10
"chr17:46079468","chr17:46085790",4,4,12
"chr17:46079468","chr17:46085891",1,4,10
"chr17:46079471","chr17:46085790",2,4,12
"chr17:46079471","chr17:46085891",1,4,10
"chr17:46079474","chr17:46085721",1,6,6
"chr17:46079474","chr17:46085790",1,6,12
"chr17:46079474","chr17:46085891",3,6,10
"chr17:46079477","chr17:46085811",1,4,2
"chr17:46079477","chr17:46085891",2,4,10
"chr17:46079480","chr17:46085721",2,10,6
"chr17:46079480","chr17:46085790",1,10,12
"chr17:46079480","chr17:46085885",1,10,4
"chr17:46079480","chr17:46085888",4,10,10
"chr17:46079480","chr17:46085891",1,10,10
"chr17:46079483","chr17:46085727",1,7,2
"chr17:46079483","chr17:46085882",2,7,1
"chr17:46079483","chr17:46085885",1,7,4
"chr17:46079483","chr17:46085888",1,7,10
"chr17:46079486","chr17:46085721",1,7,6
"chr17:46079486","chr17:46085730",2,7,2
"chr17:46079486","chr17:46085757",1,7,1
"chr17:46079486","chr17:46085888",3,7,10
"chr17:46079489","chr17:46085888",1,2,10
"chr17:46335447","chr17:46335864",1,2,1
"chr17:46335447","chr17:46336272",10,2,1
"chr17:46339326","chr17:46342216",2,1,1
"chr17:46342772","chr17:46342931",11,4,1
"chr17:46342772","chr17:46355098",1,4,1
"chr17:46342772","chr17:46357348",44,4,5
"chr17:46342889","chr17:46342982",2,4,1
"chr17:46342889","chr17:46343024",16,4,1
"chr17:46342889","chr17:46357348",60,4,5
"chr17:46433128","chr17:46434052",1,3,1
"chr17:46433128","chr17:46445898",38,3,6
"chr17:46436639","chr17:46439430",305,2,1
"chr17:46436639","chr17:46439550",9,2,1
"chr17:46440425","chr17:46441852",1,3,1
"chr17:46440425","chr17:46445898",445,3,6
"chr17:46472253","chr17:46472642",9,1,1
"chr17:46556675","chr17:46557032",1,1,1
"chr17:46565543","chr17:46566104",5,3,1
"chr17:46565543","chr17:46566584",2,3,3
"chr17:46566708","chr17:46567108",3,1,1
"chr17:46567210","chr17:46567573",6,3,1
"chr17:46567210","chr17:46567918",3,3,3
"chr17:46758644","chr17:46771679",2,3,1
"chr17:46758644","chr17:46778051",48,3,3
"chr17:46811857","chr17:46811928",1,2,1
"chr17:46811857","chr17:46811932",111,2,1
"chr17:46959514","chr17:46959584",15,2,1
"chr17:46959514","chr17:46959595",1,2,1
"chr17:46959696","chr17:46959933",1,4,1
"chr17:46959696","chr17:46959960",190,4,1
"chr17:46959696","chr17:46960809",2,4,3
"chr17:46988727","chr17:46988857",15,2,3
"chr17:46989420","chr17:46989967",9,3,1
"chr17:46989420","chr17:46991627",4,3,3
"chr17:46993038","chr17:46993627",1,2,1
"chr17:46993038","chr17:46993644",492,2,1
"chr17:47023311","chr17:47023478",3,2,1
"chr17:47023311","chr17:47024833",4,2,1
"chr17:47025471","chr17:47028217",2,2,1
"chr17:47025471","chr17:47031253",1,2,1
"chr17:47054209","chr17:47058346",2,2,3
"chr17:47085862","chr17:47086011",1,1,1
"chr17:47091478","chr17:47092708",1,1,1
"chr17:47287017","chr17:47291414",1,1,1
"chr17:47683417","chr17:47683497",1,2,1
"chr17:47683417","chr17:47683500",1,2,1
"chr17:47853348","chr17:47997796",2,4,8
"chr17:47853348","chr17:47997798",1,4,6
"chr17:47865613","chr17:47997796",5,4,8
"chr17:47865613","chr17:47997798",24,4,6
"chr17:47905875","chr17:47906125",1,2,1
"chr17:47905875","chr17:47908344",1,2,1
"chr17:47905909","chr17:47997796",1,4,8
"chr17:47905909","chr17:47997798",6,4,6
"chr17:47924043","chr17:47929733",1,3,1
"chr17:47924043","chr17:47960874",35,3,3
"chr17:47981966","chr17:47983227",1,3,1
"chr17:47981966","chr17:47989972",2,3,3
"chr17:47998214","chr17:47998764",6,2,1
"chr17:47998214","chr17:47998823",1202,2,1
"chr17:48003405","chr17:48005435",7,1,1
"chr17:48009587","chr17:48009846",1,2,1
"chr17:48009587","chr17:48010433",1,2,1
"chr17:48377787","chr17:48377876",2,3,1
"chr17:48377787","chr17:48378564",1,3,2
"chr17:48717266","chr17:48717855",1,2,4
"chr17:48717401","chr17:48717852",1,4,3
"chr17:48717401","chr17:48717855",5,4,4
"chr17:48717933","chr17:48718291",2,1,1
"chr17:49239847","chr17:49253570",1,2,1
"chr17:49239847","chr17:49348996",4,2,1
"chr17:49413119","chr17:49453249",1,1,1
"chr17:49931555","chr17:49939326",2,2,1
"chr17:49931555","chr17:49978060",1,2,1
"chr17:49982415","chr17:49983145",2,1,1
"chr17:50281589","chr17:50282697",1,3,1
"chr17:50281589","chr17:50300625",1,3,2
"chr17:50947220","chr17:50975026",3,3,1
"chr17:50947220","chr17:50994739",2,3,3
"chr17:55789896","chr17:55797912",1,2,1
"chr17:55789896","chr17:55797943",8,2,1
"chr17:55798042","chr17:55799068",2,2,1
"chr17:55798042","chr17:55803292",2,2,1
"chr17:55805408","chr17:55817141",1,2,1
"chr17:55805408","chr17:55870258",20,2,1
"chr17:56212981","chr17:56217565",8,3,1
"chr17:56212981","chr17:56239112",6,3,3
"chr17:56269164","chr17:56269354",1,1,1
"chr17:56303324","chr17:56303420",98,3,1
"chr17:56303324","chr17:56303641",14,3,4
"chr17:56319493","chr17:56319942",1,2,1
"chr17:56319493","chr17:56321940",4,2,1
"chr17:56354635","chr17:56363420",2,2,3
"chr17:56375684","chr17:56375847",1,2,1
"chr17:56375684","chr17:56375959",710,2,1
"chr17:56403277","chr17:56403847",3,1,1
"chr17:56406076","chr17:56406176",3,1,1
"chr17:56406986","chr17:56407344",640,2,1
"chr17:56406986","chr17:56407347",331,2,1
"chr17:56570266","chr17:56574761",3,3,1
"chr17:56570266","chr17:56575662",2,3,3
"chr17:56693280","chr17:56696258",1,3,1
"chr17:56693280","chr17:56696484",1,3,2
"chr17:56745056","chr17:56748710",2,4,1
"chr17:56745056","chr17:56752898",1,4,1
"chr17:56745056","chr17:56754359",9,4,5
"chr17:56752911","chr17:56754359",30,2,5
"chr17:56765378","chr17:56783339",17,1,1
"chr17:56868207","chr17:56869250",1,3,1
"chr17:56868207","chr17:56870361",22,3,3
"chr17:56870432","chr17:56870511",32,3,1
"chr17:56870432","chr17:56871503",1,3,3
"chr17:56876023","chr17:56878209",1,1,1
"chr17:56878550","chr17:56881201",93,1,1
"chr17:56901042","chr17:56902651",70,2,2
"chr17:56912864","chr17:56912975",452,1,1
"chr17:56914842","chr17:56915637",4794,6,1
"chr17:56914842","chr17:56915845",21,6,6
"chr17:56914842","chr17:56915862",1,6,4
"chr17:56914842","chr17:56915897",1,6,1
"chr17:56915693","chr17:56915845",1717,4,6
"chr17:56915693","chr17:56915862",15,4,4
"chr17:56916024","chr17:56916639",36,2,2
"chr17:56920449","chr17:56920585",1034,3,1
"chr17:56920449","chr17:56920906",1,3,4
"chr17:56920681","chr17:56920906",9915,4,4
"chr17:56920681","chr17:56921123",2,4,3
"chr17:56930226","chr17:56933480",11,1,1
"chr17:57009891","chr17:57013861",1,2,3
"chr17:57014239","chr17:57014324",1,2,1
"chr17:57014239","chr17:57014850",2,2,1
"chr17:57024943","chr17:57028034",478,2,5
"chr17:57028128","chr17:57028318",4097,6,2
"chr17:57028128","chr17:57028358",571,6,1
"chr17:57028128","chr17:57028365",225,6,1
"chr17:57028128","chr17:57028984",36,6,5
"chr17:57028442","chr17:57028984",13594,3,5
"chr17:57028442","chr17:57028991",4,3,1
"chr17:57192224","chr17:57195636",1,2,3
"chr17:57300014","chr17:57300447",139,5,1
"chr17:57300014","chr17:57302877",21,5,5
"chr17:57300014","chr17:57302879",1,5,4
"chr17:57300554","chr17:57302877",1979,5,5
"chr17:57300554","chr17:57302879",4,5,4
"chr17:57300554","chr17:57302966",1,5,1
"chr17:57304568","chr17:57305388",1,5,1
"chr17:57304568","chr17:57305670",2,5,4
"chr17:57304568","chr17:57305929",10,5,5
"chr17:57305563","chr17:57305670",35,3,4
"chr17:57305563","chr17:57305714",1,3,1
"chr17:57305796","chr17:57305912",2,3,1
"chr17:57305796","chr17:57305929",522,3,5
"chr17:57318023","chr17:57318104",1,3,1
"chr17:57318023","chr17:57318108",2,3,3
"chr17:57350850","chr17:57351069",1,2,1
"chr17:57350850","chr17:57352240",1,2,1
"chr17:57408213","chr17:57409054",1,3,2
"chr17:57408213","chr17:57409087",1,3,1
